mes_id,aeropuerto_oaci,total_operaciones,promedio_operaciones,max_operaciones,min_operaciones,cantidad_registros
200103.0,SCIE,1325.0,1325.0,1325.0,1325.0,1
200103.0,SCIP,42.0,21.0,22.0,20.0,2
200103.0,SCJO,677.0,338.5,676.0,1.0,2
200103.0,SCLC,60.0,60.0,60.0,60.0,1
200103.0,SCLL,28.0,28.0,28.0,28.0,1
200103.0,SCNT,30.0,15.0,29.0,1.0,2
200103.0,SCRD,812.0,812.0,812.0,812.0,1
200103.0,SCRM,6.0,3.0,5.0,1.0,2
200103.0,SCSE,718.0,718.0,718.0,718.0,1
200103.0,SCSR,25.0,25.0,25.0,25.0,1
200103.0,SCTB,5080.0,5080.0,5080.0,5080.0,1
200103.0,SCTC,1163.0,581.5,1162.0,1.0,2
200103.0,SCTE,1492.0,746.0,1447.0,45.0,2
200103.0,SCTI,2145.0,2145.0,2145.0,2145.0,1
200103.0,SCTN,158.0,158.0,158.0,158.0,1
200103.0,SCVD,150.0,150.0,150.0,150.0,1
200103.0,SCVM,364.0,364.0,364.0,364.0,1
200104.0,SCAP,2.0,2.0,2.0,2.0,1
200104.0,SCAR,487.0,487.0,487.0,487.0,1
200104.0,SCBA,350.0,175.0,348.0,2.0,2
200104.0,SCCF,296.0,296.0,296.0,296.0,1
200104.0,SCCH,172.0,172.0,172.0,172.0,1
200104.0,SCCI,462.0,462.0,462.0,462.0,1
200104.0,SCCY,389.0,389.0,389.0,389.0,1
200104.0,SCDA,1597.0,798.5,1520.0,77.0,2
200104.0,SCEL,7421.0,1855.25,2944.0,334.0,4
200104.0,SCES,47.0,47.0,47.0,47.0,1
200104.0,SCFA,18.0,18.0,18.0,18.0,1
200104.0,SCFM,122.0,122.0,122.0,122.0,1
200104.0,SCGE,78.0,78.0,78.0,78.0,1
200104.0,SCGZ,41.0,20.5,31.0,10.0,2
200104.0,SCHR,50.0,50.0,50.0,50.0,1
200104.0,SCIC,185.0,185.0,185.0,185.0,1
200104.0,SCIE,180.0,90.0,174.0,6.0,2
200104.0,SCIP,42.0,21.0,23.0,19.0,2
200104.0,SCJO,723.0,723.0,723.0,723.0,1
200104.0,SCLC,785.0,785.0,785.0,785.0,1
200104.0,SCLL,35.0,35.0,35.0,35.0,1
200104.0,SCNT,8.0,8.0,8.0,8.0,1
200104.0,SCRD,480.0,480.0,480.0,480.0,1
200104.0,SCSE,645.0,645.0,645.0,645.0,1
200104.0,SCSR,6.0,6.0,6.0,6.0,1
200104.0,SCTB,4254.0,4254.0,4254.0,4254.0,1
200104.0,SCTC,793.0,396.5,781.0,12.0,2
200104.0,SCTE,1263.0,631.5,1231.0,32.0,2
200104.0,SCTI,2264.0,2264.0,2264.0,2264.0,1
200104.0,SCTN,128.0,128.0,128.0,128.0,1
200104.0,SCVD,128.0,128.0,128.0,128.0,1
200104.0,SCVM,589.0,589.0,589.0,589.0,1
200105.0,SCAR,552.0,552.0,552.0,552.0,1
200105.0,SCBA,337.0,337.0,337.0,337.0,1
200105.0,SCCC,174.0,174.0,174.0,174.0,1
200105.0,SCCH,152.0,152.0,152.0,152.0,1
200105.0,SCCI,15.0,15.0,15.0,15.0,1
200105.0,SCCY,283.0,283.0,283.0,283.0,1
200105.0,SCDA,1327.0,663.5,1270.0,57.0,2
200105.0,SCEL,8821.0,1470.1666666666667,2999.0,5.0,6
200105.0,SCFA,1353.0,1353.0,1353.0,1353.0,1
200105.0,SCFM,124.0,124.0,124.0,124.0,1
200105.0,SCGE,174.0,174.0,174.0,174.0,1
200105.0,SCGZ,38.0,19.0,36.0,2.0,2
200105.0,SCHA,494.0,494.0,494.0,494.0,1
200105.0,SCHR,30.0,30.0,30.0,30.0,1
200105.0,SCIP,22.0,22.0,22.0,22.0,1
200105.0,SCJO,150.0,150.0,150.0,150.0,1
200105.0,SCLC,774.0,774.0,774.0,774.0,1
200105.0,SCLL,13.0,13.0,13.0,13.0,1
200105.0,SCRD,696.0,696.0,696.0,696.0,1
200105.0,SCSE,789.0,394.5,788.0,1.0,2
200105.0,SCSR,79.0,79.0,79.0,79.0,1
200105.0,SCTB,3623.0,3623.0,3623.0,3623.0,1
200105.0,SCTE,1094.0,547.0,1063.0,31.0,2
200105.0,SCTI,1.0,1.0,1.0,1.0,1
200105.0,SCTN,81.0,81.0,81.0,81.0,1
200105.0,SCVD,128.0,128.0,128.0,128.0,1
200106.0,SCAP,174.0,174.0,174.0,174.0,1
200106.0,SCAR,508.0,254.0,431.0,77.0,2
200106.0,SCBA,282.0,282.0,282.0,282.0,1
200106.0,SCCC,46.0,46.0,46.0,46.0,1
200106.0,SCCF,364.0,364.0,364.0,364.0,1
200106.0,SCCH,223.0,223.0,223.0,223.0,1
200106.0,SCCI,19.0,19.0,19.0,19.0,1
200106.0,SCCY,170.0,170.0,170.0,170.0,1
200106.0,SCDA,1141.0,570.5,1089.0,52.0,2
200106.0,SCEL,6014.0,1002.3333333333334,2707.0,55.0,6
200106.0,SCFA,1255.0,627.5,1254.0,1.0,2
200106.0,SCFM,121.0,121.0,121.0,121.0,1
200106.0,SCGZ,30.0,15.0,28.0,2.0,2
200106.0,SCHA,346.0,173.0,344.0,2.0,2
200106.0,SCHR,26.0,26.0,26.0,26.0,1
200106.0,SCIC,257.0,257.0,257.0,257.0,1
200106.0,SCIE,5.0,5.0,5.0,5.0,1
200106.0,SCIP,40.0,20.0,21.0,19.0,2
200106.0,SCLC,585.0,585.0,585.0,585.0,1
200106.0,SCLL,40.0,40.0,40.0,40.0,1
200106.0,SCNT,6.0,6.0,6.0,6.0,1
200106.0,SCRD,536.0,536.0,536.0,536.0,1
200106.0,SCSE,611.0,611.0,611.0,611.0,1
200106.0,SCSR,6.0,6.0,6.0,6.0,1
200106.0,SCTB,3607.0,3607.0,3607.0,3607.0,1
200106.0,SCTC,708.0,354.0,707.0,1.0,2
200106.0,SCTE,174.0,174.0,174.0,174.0,1
200106.0,SCTI,2516.0,2516.0,2516.0,2516.0,1
200106.0,SCTN,81.0,81.0,81.0,81.0,1
200106.0,SCVD,106.0,106.0,106.0,106.0,1
200106.0,SCVM,558.0,558.0,558.0,558.0,1
200107.0,SCAR,495.0,247.5,414.0,81.0,2
200107.0,SCBA,266.0,266.0,266.0,266.0,1
200107.0,SCCC,47.0,47.0,47.0,47.0,1
200107.0,SCCF,331.0,331.0,331.0,331.0,1
200107.0,SCCH,174.0,174.0,174.0,174.0,1
200107.0,SCCI,493.0,246.5,479.0,14.0,2
200107.0,SCDA,1235.0,617.5,1179.0,56.0,2
200107.0,SCEL,2866.0,1433.0,2801.0,65.0,2
200107.0,SCFA,1498.0,749.0,1324.0,174.0,2
200107.0,SCFM,136.0,136.0,136.0,136.0,1
200107.0,SCGE,174.0,174.0,174.0,174.0,1
200107.0,SCGZ,30.0,30.0,30.0,30.0,1
200107.0,SCHA,391.0,391.0,391.0,391.0,1
200107.0,SCHR,29.0,29.0,29.0,29.0,1
200107.0,SCIC,220.0,220.0,220.0,220.0,1
200107.0,SCIE,1028.0,514.0,1026.0,2.0,2
200107.0,SCIP,38.0,19.0,22.0,16.0,2
200107.0,SCJO,387.0,387.0,387.0,387.0,1
200107.0,SCLL,24.0,24.0,24.0,24.0,1
200107.0,SCNT,4.0,4.0,4.0,4.0,1
200107.0,SCRD,174.0,174.0,174.0,174.0,1
200107.0,SCSE,632.0,632.0,632.0,632.0,1
200107.0,SCSR,10.0,10.0,10.0,10.0,1
200107.0,SCTB,4148.0,4148.0,4148.0,4148.0,1
200107.0,SCTC,773.0,773.0,773.0,773.0,1
200107.0,SCTI,2178.0,2178.0,2178.0,2178.0,1
200107.0,SCTN,106.0,106.0,106.0,106.0,1
200107.0,SCVD,130.0,130.0,130.0,130.0,1
200107.0,SCVM,396.0,198.0,395.0,1.0,2
200108.0,SCAR,386.0,386.0,386.0,386.0,1
200108.0,SCBA,255.0,255.0,255.0,255.0,1
200108.0,SCCF,174.0,174.0,174.0,174.0,1
200108.0,SCCH,294.0,294.0,294.0,294.0,1
200108.0,SCCI,431.0,215.5,418.0,13.0,2
200108.0,SCCY,204.0,204.0,204.0,204.0,1
200108.0,SCDA,1150.0,575.0,1096.0,54.0,2
200108.0,SCEL,5498.0,1374.5,2842.0,9.0,4
200108.0,SCES,59.0,59.0,59.0,59.0,1
200108.0,SCFA,1265.0,632.5,1259.0,6.0,2
200108.0,SCFM,127.0,127.0,127.0,127.0,1
200108.0,SCFT,2.0,2.0,2.0,2.0,1
200108.0,SCGE,68.0,68.0,68.0,68.0,1
200108.0,SCGZ,44.0,22.0,30.0,14.0,2
200108.0,SCHA,360.0,180.0,358.0,2.0,2
200108.0,SCHR,46.0,46.0,46.0,46.0,1
200108.0,SCIC,221.0,221.0,221.0,221.0,1
200108.0,SCIE,1128.0,1128.0,1128.0,1128.0,1
200108.0,SCIP,40.0,20.0,22.0,18.0,2
200108.0,SCJO,393.0,393.0,393.0,393.0,1
200108.0,SCLC,536.0,536.0,536.0,536.0,1
200108.0,SCLL,49.0,49.0,49.0,49.0,1
200108.0,SCNT,6.0,6.0,6.0,6.0,1
200108.0,SCRD,174.0,174.0,174.0,174.0,1
200108.0,SCSE,600.0,600.0,600.0,600.0,1
200108.0,SCSR,16.0,16.0,16.0,16.0,1
200108.0,SCTB,4124.0,4124.0,4124.0,4124.0,1
200108.0,SCTE,922.0,461.0,910.0,12.0,2
200108.0,SCTI,2063.0,2063.0,2063.0,2063.0,1
200108.0,SCTN,94.0,94.0,94.0,94.0,1
200108.0,SCVD,123.0,123.0,123.0,123.0,1
200108.0,SCVM,403.0,201.5,402.0,1.0,2
200109.0,SCAR,569.0,284.5,395.0,174.0,2
200109.0,SCBA,255.0,127.5,253.0,2.0,2
200109.0,SCCF,338.0,338.0,338.0,338.0,1
200109.0,SCCH,287.0,287.0,287.0,287.0,1
200109.0,SCCI,449.0,224.5,436.0,13.0,2
200109.0,SCCY,261.0,261.0,261.0,261.0,1
200109.0,SCDA,1126.0,1126.0,1126.0,1126.0,1
200109.0,SCEL,5005.0,1668.3333333333333,2545.0,39.0,3
200109.0,SCES,50.0,50.0,50.0,50.0,1
200109.0,SCFA,1251.0,625.5,1244.0,7.0,2
200109.0,SCFT,4.0,4.0,4.0,4.0,1
200109.0,SCGE,121.0,121.0,121.0,121.0,1
200109.0,SCGZ,2.0,2.0,2.0,2.0,1
200109.0,SCHA,309.0,309.0,309.0,309.0,1
200109.0,SCHR,32.0,32.0,32.0,32.0,1
200109.0,SCIC,362.0,362.0,362.0,362.0,1
200109.0,SCIE,175.0,87.5,174.0,1.0,2
200109.0,SCIP,46.0,23.0,25.0,21.0,2
200109.0,SCJO,544.0,544.0,544.0,544.0,1
200109.0,SCLC,1059.0,1059.0,1059.0,1059.0,1
200109.0,SCLL,11.0,11.0,11.0,11.0,1
200109.0,SCRD,505.0,505.0,505.0,505.0,1
200109.0,SCSE,744.0,744.0,744.0,744.0,1
200109.0,SCSR,10.0,10.0,10.0,10.0,1
200109.0,SCTB,4762.0,4762.0,4762.0,4762.0,1
200109.0,SCTC,1055.0,527.5,1051.0,4.0,2
200109.0,SCTE,973.0,486.5,951.0,22.0,2
200109.0,SCTI,2177.0,2177.0,2177.0,2177.0,1
200109.0,SCTN,97.0,97.0,97.0,97.0,1
200109.0,SCVD,158.0,158.0,158.0,158.0,1
200109.0,SCVM,554.0,554.0,554.0,554.0,1
200110.0,SCAP,2.0,2.0,2.0,2.0,1
200110.0,SCAR,606.0,303.0,523.0,83.0,2
200110.0,SCBA,240.0,240.0,240.0,240.0,1
200110.0,SCCC,50.0,50.0,50.0,50.0,1
200110.0,SCCF,296.0,296.0,296.0,296.0,1
200110.0,SCCH,398.0,398.0,398.0,398.0,1
200110.0,SCCI,15.0,15.0,15.0,15.0,1
200110.0,SCCY,286.0,143.0,285.0,1.0,2
200110.0,SCDA,206.0,103.0,174.0,32.0,2
200110.0,SCEL,5777.0,1925.6666666666667,2696.0,528.0,3
200110.0,SCES,67.0,67.0,67.0,67.0,1
200110.0,SCFA,1409.0,704.5,1404.0,5.0,2
200110.0,SCFM,152.0,152.0,152.0,152.0,1
200110.0,SCGE,109.0,109.0,109.0,109.0,1
200110.0,SCGZ,54.0,54.0,54.0,54.0,1
200110.0,SCHA,430.0,430.0,430.0,430.0,1
200110.0,SCHR,21.0,21.0,21.0,21.0,1
200110.0,SCIC,602.0,602.0,602.0,602.0,1
200110.0,SCIE,1120.0,560.0,1117.0,3.0,2
200110.0,SCIP,36.0,18.0,19.0,17.0,2
200110.0,SCJO,902.0,902.0,902.0,902.0,1
200110.0,SCLL,40.0,40.0,40.0,40.0,1
200110.0,SCRD,467.0,467.0,467.0,467.0,1
200110.0,SCSE,535.0,535.0,535.0,535.0,1
200110.0,SCTB,6223.0,6223.0,6223.0,6223.0,1
200110.0,SCTC,1169.0,584.5,1158.0,11.0,2
200110.0,SCTE,1160.0,580.0,1139.0,21.0,2
200110.0,SCTN,96.0,96.0,96.0,96.0,1
200110.0,SCVD,183.0,183.0,183.0,183.0,1
200110.0,SCVM,395.0,395.0,395.0,395.0,1
200111.0,SCAR,521.0,260.5,449.0,72.0,2
200111.0,SCBA,322.0,322.0,322.0,322.0,1
200111.0,SCCC,66.0,66.0,66.0,66.0,1
200111.0,SCCF,1.0,1.0,1.0,1.0,1
200111.0,SCCI,616.0,308.0,592.0,24.0,2
200111.0,SCDA,1238.0,619.0,1202.0,36.0,2
200111.0,SCEL,3524.0,587.3333333333334,2639.0,37.0,6
200111.0,SCES,53.0,53.0,53.0,53.0,1
200111.0,SCFA,1375.0,687.5,1370.0,5.0,2
200111.0,SCFM,158.0,158.0,158.0,158.0,1
200111.0,SCGE,273.0,273.0,273.0,273.0,1
200111.0,SCGZ,74.0,37.0,58.0,16.0,2
200111.0,SCHA,441.0,441.0,441.0,441.0,1
200111.0,SCIC,935.0,935.0,935.0,935.0,1
200111.0,SCIE,1240.0,1240.0,1240.0,1240.0,1
200111.0,SCIP,48.0,24.0,30.0,18.0,2
200111.0,SCLC,1276.0,1276.0,1276.0,1276.0,1
200111.0,SCNT,25.0,12.5,14.0,11.0,2
200111.0,SCRD,551.0,551.0,551.0,551.0,1
200111.0,SCRM,10.0,5.0,8.0,2.0,2
200111.0,SCSE,897.0,897.0,897.0,897.0,1
200111.0,SCSR,14.0,14.0,14.0,14.0,1
200111.0,SCTB,6913.0,6913.0,6913.0,6913.0,1
200111.0,SCTC,800.0,400.0,789.0,11.0,2
200111.0,SCTE,1333.0,666.5,1296.0,37.0,2
200111.0,SCTI,174.0,174.0,174.0,174.0,1
200111.0,SCTN,198.0,198.0,198.0,198.0,1
200111.0,SCVD,174.0,174.0,174.0,174.0,1
200111.0,SCVM,398.0,398.0,398.0,398.0,1
200112.0,SCAR,562.0,281.0,480.0,82.0,2
200112.0,SCBA,174.0,174.0,174.0,174.0,1
200112.0,SCCC,52.0,52.0,52.0,52.0,1
200112.0,SCCF,174.0,174.0,174.0,174.0,1
200112.0,SCCH,455.0,455.0,455.0,455.0,1
200112.0,SCCI,682.0,341.0,651.0,31.0,2
200112.0,SCCY,293.0,293.0,293.0,293.0,1
200112.0,SCDA,200.0,100.0,174.0,26.0,2
200112.0,SCEL,5771.0,1442.75,2868.0,1.0,4
200112.0,SCFA,1586.0,793.0,1412.0,174.0,2
200112.0,SCFM,128.0,128.0,128.0,128.0,1
200112.0,SCFT,32.0,32.0,32.0,32.0,1
200112.0,SCGE,174.0,174.0,174.0,174.0,1
200112.0,SCGZ,89.0,44.5,67.0,22.0,2
200112.0,SCHA,399.0,399.0,399.0,399.0,1
200112.0,SCHR,36.0,36.0,36.0,36.0,1
200112.0,SCIC,732.0,732.0,732.0,732.0,1
200112.0,SCIE,1524.0,1524.0,1524.0,1524.0,1
200112.0,SCIP,45.0,22.5,44.0,1.0,2
200112.0,SCJO,174.0,174.0,174.0,174.0,1
200112.0,SCLC,1491.0,1491.0,1491.0,1491.0,1
200112.0,SCLL,19.0,19.0,19.0,19.0,1
200112.0,SCNT,75.0,37.5,44.0,31.0,2
200112.0,SCRD,636.0,636.0,636.0,636.0,1
200112.0,SCRM,20.0,10.0,19.0,1.0,2
200112.0,SCSE,855.0,855.0,855.0,855.0,1
200112.0,SCSR,10.0,10.0,10.0,10.0,1
200112.0,SCTB,6300.0,6300.0,6300.0,6300.0,1
200112.0,SCTC,1147.0,573.5,1146.0,1.0,2
200112.0,SCTE,1530.0,765.0,1487.0,43.0,2
200112.0,SCTN,210.0,210.0,210.0,210.0,1
200112.0,SCVD,158.0,158.0,158.0,158.0,1
200112.0,SCVM,307.0,307.0,307.0,307.0,1
200201.0,SCAR,546.0,273.0,462.0,84.0,2
200201.0,SCBA,304.0,304.0,304.0,304.0,1
200201.0,SCCF,498.0,249.0,496.0,2.0,2
200201.0,SCCI,872.0,436.0,831.0,41.0,2
200201.0,SCCY,174.0,174.0,174.0,174.0,1
200201.0,SCDA,1375.0,687.5,1331.0,44.0,2
200201.0,SCEL,6092.0,1523.0,2899.0,8.0,4
200201.0,SCES,48.0,48.0,48.0,48.0,1
200201.0,SCFA,1490.0,1490.0,1490.0,1490.0,1
200201.0,SCFM,122.0,122.0,122.0,122.0,1
200201.0,SCFT,20.0,20.0,20.0,20.0,1
200201.0,SCGE,439.0,439.0,439.0,439.0,1
200201.0,SCGZ,74.0,74.0,74.0,74.0,1
200201.0,SCHA,380.0,190.0,379.0,1.0,2
200201.0,SCHR,46.0,46.0,46.0,46.0,1
200201.0,SCIC,798.0,798.0,798.0,798.0,1
200201.0,SCIE,1327.0,1327.0,1327.0,1327.0,1
200201.0,SCIP,54.0,27.0,35.0,19.0,2
200201.0,SCLC,1327.0,1327.0,1327.0,1327.0,1
200201.0,SCLL,15.0,15.0,15.0,15.0,1
200201.0,SCNT,91.0,45.5,58.0,33.0,2
200201.0,SCRD,926.0,926.0,926.0,926.0,1
200201.0,SCRM,18.0,9.0,16.0,2.0,2
200201.0,SCSE,1006.0,1006.0,1006.0,1006.0,1
200201.0,SCSR,22.0,22.0,22.0,22.0,1
200201.0,SCTB,6510.0,6510.0,6510.0,6510.0,1
200201.0,SCTC,1143.0,571.5,1140.0,3.0,2
200201.0,SCTE,217.0,108.5,174.0,43.0,2
200201.0,SCTI,2087.0,2087.0,2087.0,2087.0,1
200201.0,SCVD,158.0,158.0,158.0,158.0,1
200201.0,SCVM,955.0,955.0,955.0,955.0,1
200202.0,SCAP,3.0,3.0,3.0,3.0,1
200202.0,SCAR,586.0,293.0,487.0,99.0,2
200202.0,SCBA,308.0,308.0,308.0,308.0,1
200202.0,SCCC,174.0,174.0,174.0,174.0,1
200202.0,SCCF,329.0,329.0,329.0,329.0,1
200202.0,SCCH,304.0,304.0,304.0,304.0,1
200202.0,SCCI,174.0,174.0,174.0,174.0,1
200202.0,SCCY,371.0,371.0,371.0,371.0,1
200202.0,SCDA,1164.0,582.0,1136.0,28.0,2
200202.0,SCEL,5381.0,2690.5,2840.0,2541.0,2
200202.0,SCES,44.0,44.0,44.0,44.0,1
200202.0,SCFA,1279.0,639.5,1272.0,7.0,2
200202.0,SCFM,112.0,112.0,112.0,112.0,1
200202.0,SCFT,18.0,18.0,18.0,18.0,1
200202.0,SCGE,566.0,566.0,566.0,566.0,1
200202.0,SCGZ,52.0,26.0,42.0,10.0,2
200202.0,SCHA,292.0,292.0,292.0,292.0,1
200202.0,SCHR,174.0,174.0,174.0,174.0,1
200202.0,SCIC,571.0,571.0,571.0,571.0,1
200202.0,SCIE,1021.0,1021.0,1021.0,1021.0,1
200202.0,SCIP,56.0,28.0,34.0,22.0,2
200202.0,SCLC,708.0,708.0,708.0,708.0,1
200202.0,SCLL,7.0,7.0,7.0,7.0,1
200202.0,SCNT,62.0,31.0,32.0,30.0,2
200202.0,SCRD,583.0,583.0,583.0,583.0,1
200202.0,SCRM,22.0,22.0,22.0,22.0,1
200202.0,SCSE,843.0,843.0,843.0,843.0,1
200202.0,SCSR,8.0,8.0,8.0,8.0,1
200202.0,SCTB,4640.0,4640.0,4640.0,4640.0,1
200202.0,SCTC,1241.0,620.5,1240.0,1.0,2
200202.0,SCTE,1687.0,843.5,1633.0,54.0,2
200202.0,SCTI,1657.0,1657.0,1657.0,1657.0,1
200202.0,SCTN,325.0,325.0,325.0,325.0,1
200202.0,SCVD,156.0,156.0,156.0,156.0,1
200202.0,SCVM,1064.0,532.0,1062.0,2.0,2
200203.0,SCAR,776.0,388.0,642.0,134.0,2
200203.0,SCBA,480.0,480.0,480.0,480.0,1
200203.0,SCCC,68.0,68.0,68.0,68.0,1
200203.0,SCCF,370.0,185.0,369.0,1.0,2
200203.0,SCCH,388.0,388.0,388.0,388.0,1
200203.0,SCCI,576.0,288.0,552.0,24.0,2
200203.0,SCCY,283.0,283.0,283.0,283.0,1
200203.0,SCDA,1178.0,589.0,1153.0,25.0,2
200203.0,SCEL,5081.0,1270.25,3889.0,16.0,4
200203.0,SCES,59.0,59.0,59.0,59.0,1
200203.0,SCFA,1231.0,1231.0,1231.0,1231.0,1
200203.0,SCFM,136.0,136.0,136.0,136.0,1
200203.0,SCFT,16.0,16.0,16.0,16.0,1
200203.0,SCGE,213.0,213.0,213.0,213.0,1
200203.0,SCGZ,86.0,43.0,76.0,10.0,2
200203.0,SCHA,494.0,494.0,494.0,494.0,1
200203.0,SCHR,24.0,24.0,24.0,24.0,1
200203.0,SCIC,483.0,483.0,483.0,483.0,1
200203.0,SCIE,1091.0,545.5,1090.0,1.0,2
200203.0,SCIP,48.0,24.0,24.0,24.0,2
200203.0,SCJO,4.0,4.0,4.0,4.0,1
200203.0,SCLL,24.0,24.0,24.0,24.0,1
200203.0,SCNT,30.0,15.0,28.0,2.0,2
200203.0,SCRD,1085.0,1085.0,1085.0,1085.0,1
200203.0,SCSE,956.0,956.0,956.0,956.0,1
200203.0,SCTB,3941.0,3941.0,3941.0,3941.0,1
200203.0,SCTC,4.0,4.0,4.0,4.0,1
200203.0,SCTE,1978.0,989.0,1913.0,65.0,2
200203.0,SCTI,2372.0,1186.0,2367.0,5.0,2
200203.0,SCTN,268.0,268.0,268.0,268.0,1
200203.0,SCVD,174.0,174.0,174.0,174.0,1
200204.0,SCAR,573.0,286.5,480.0,93.0,2
200204.0,SCBA,282.0,282.0,282.0,282.0,1
200204.0,SCCC,72.0,72.0,72.0,72.0,1
200204.0,SCCF,435.0,217.5,434.0,1.0,2
200204.0,SCCH,226.0,226.0,226.0,226.0,1
200204.0,SCCI,636.0,318.0,462.0,174.0,2
200204.0,SCCY,237.0,237.0,237.0,237.0,1
200204.0,SCDA,1139.0,569.5,1110.0,29.0,2
200204.0,SCEL,7606.0,1901.5,2866.0,125.0,4
200204.0,SCFA,1210.0,605.0,1206.0,4.0,2
200204.0,SCFT,2.0,2.0,2.0,2.0,1
200204.0,SCGE,172.0,172.0,172.0,172.0,1
200204.0,SCGZ,229.0,114.5,174.0,55.0,2
200204.0,SCHA,334.0,334.0,334.0,334.0,1
200204.0,SCHR,25.0,25.0,25.0,25.0,1
200204.0,SCIC,646.0,646.0,646.0,646.0,1
200204.0,SCIE,1054.0,1054.0,1054.0,1054.0,1
200204.0,SCIP,39.0,19.5,21.0,18.0,2
200204.0,SCJO,412.0,412.0,412.0,412.0,1
200204.0,SCLC,764.0,764.0,764.0,764.0,1
200204.0,SCLL,8.0,8.0,8.0,8.0,1
200204.0,SCNT,7.0,7.0,7.0,7.0,1
200204.0,SCRD,600.0,600.0,600.0,600.0,1
200204.0,SCSE,830.0,415.0,828.0,2.0,2
200204.0,SCSR,28.0,28.0,28.0,28.0,1
200204.0,SCTB,4387.0,4387.0,4387.0,4387.0,1
200204.0,SCTC,712.0,356.0,696.0,16.0,2
200204.0,SCTE,1116.0,558.0,1080.0,36.0,2
200204.0,SCTI,4.0,4.0,4.0,4.0,1
200204.0,SCVM,1399.0,1399.0,1399.0,1399.0,1
200205.0,SCAP,2.0,2.0,2.0,2.0,1
200205.0,SCAR,538.0,269.0,470.0,68.0,2
200205.0,SCBA,174.0,174.0,174.0,174.0,1
200205.0,SCCC,64.0,64.0,64.0,64.0,1
200205.0,SCCF,321.0,160.5,319.0,2.0,2
200205.0,SCCH,244.0,244.0,244.0,244.0,1
200205.0,SCCI,443.0,221.5,426.0,17.0,2
200205.0,SCCY,202.0,202.0,202.0,202.0,1
200205.0,SCDA,1149.0,574.5,1120.0,29.0,2
200205.0,SCEL,2301.0,767.0,2289.0,2.0,3
200205.0,SCES,67.0,67.0,67.0,67.0,1
200205.0,SCFA,1402.0,701.0,1228.0,174.0,2
200205.0,SCFM,128.0,128.0,128.0,128.0,1
200205.0,SCFT,4.0,4.0,4.0,4.0,1
200205.0,SCGE,277.0,277.0,277.0,277.0,1
200205.0,SCGZ,206.0,103.0,174.0,32.0,2
200205.0,SCHA,378.0,378.0,378.0,378.0,1
200205.0,SCHR,21.0,21.0,21.0,21.0,1
200205.0,SCIC,442.0,442.0,442.0,442.0,1
200205.0,SCIE,957.0,957.0,957.0,957.0,1
200205.0,SCIP,34.0,17.0,17.0,17.0,2
200205.0,SCJO,323.0,323.0,323.0,323.0,1
200205.0,SCLC,694.0,694.0,694.0,694.0,1
200205.0,SCNT,4.0,4.0,4.0,4.0,1
200205.0,SCRD,320.0,320.0,320.0,320.0,1
200205.0,SCSE,843.0,843.0,843.0,843.0,1
200205.0,SCSR,10.0,10.0,10.0,10.0,1
200205.0,SCTB,4254.0,4254.0,4254.0,4254.0,1
200205.0,SCTC,685.0,342.5,683.0,2.0,2
200205.0,SCTE,203.0,101.5,174.0,29.0,2
200205.0,SCTI,3254.0,3254.0,3254.0,3254.0,1
200205.0,SCTN,151.0,151.0,151.0,151.0,1
200205.0,SCVD,134.0,134.0,134.0,134.0,1
200205.0,SCVM,846.0,846.0,846.0,846.0,1
200206.0,SCAR,548.0,274.0,477.0,71.0,2
200206.0,SCBA,195.0,195.0,195.0,195.0,1
200206.0,SCCC,78.0,78.0,78.0,78.0,1
200206.0,SCCF,321.0,321.0,321.0,321.0,1
200206.0,SCCH,201.0,201.0,201.0,201.0,1
200206.0,SCCI,366.0,183.0,349.0,17.0,2
200206.0,SCCY,167.0,167.0,167.0,167.0,1
200206.0,SCDA,198.0,99.0,174.0,24.0,2
200206.0,SCEL,5985.0,1496.25,2707.0,277.0,4
200206.0,SCES,51.0,51.0,51.0,51.0,1
200206.0,SCFA,1112.0,1112.0,1112.0,1112.0,1
200206.0,SCFM,174.0,174.0,174.0,174.0,1
200206.0,SCFT,4.0,4.0,4.0,4.0,1
200206.0,SCGE,166.0,166.0,166.0,166.0,1
200206.0,SCGZ,24.0,24.0,24.0,24.0,1
200206.0,SCHA,314.0,314.0,314.0,314.0,1
200206.0,SCHR,20.0,20.0,20.0,20.0,1
200206.0,SCIE,968.0,484.0,961.0,7.0,2
200206.0,SCIP,35.0,17.5,18.0,17.0,2
200206.0,SCJO,353.0,353.0,353.0,353.0,1
200206.0,SCLC,1024.0,1024.0,1024.0,1024.0,1
200206.0,SCNT,2.0,2.0,2.0,2.0,1
200206.0,SCRD,400.0,400.0,400.0,400.0,1
200206.0,SCSE,764.0,764.0,764.0,764.0,1
200206.0,SCTB,174.0,174.0,174.0,174.0,1
200206.0,SCTC,667.0,667.0,667.0,667.0,1
200206.0,SCTE,34.0,34.0,34.0,34.0,1
200206.0,SCTI,3174.0,3174.0,3174.0,3174.0,1
200206.0,SCTN,143.0,143.0,143.0,143.0,1
200206.0,SCVD,129.0,129.0,129.0,129.0,1
200206.0,SCVM,794.0,794.0,794.0,794.0,1
200207.0,SCAR,616.0,308.0,545.0,71.0,2
200207.0,SCBA,260.0,260.0,260.0,260.0,1
200207.0,SCCC,104.0,104.0,104.0,104.0,1
200207.0,SCCF,428.0,214.0,426.0,2.0,2
